id,customer_code,full_name,email,phone,registration_date,country,city
2422,C15436.0,Client 15436,15436@client.com,4070015436,2022-07-16,United Kingdom,United Kingdom
2423,C17217.0,Client 17217,17217@client.com,4070017217,2022-09-29,United Kingdom,United Kingdom
2424,C17734.0,Client 17734,17734@client.com,4070017734,2022-12-01,United Kingdom,United Kingdom
2425,C14905.0,Client 14905,14905@client.com,4070014905,2022-05-24,United Kingdom,United Kingdom
2426,C14148.0,Client 14148,14148@client.com,4070014148,2022-09-26,United Kingdom,United Kingdom
2427,C16103.0,Client 16103,16103@client.com,4070016103,2022-11-28,United Kingdom,United Kingdom
2428,C14626.0,Client 14626,14626@client.com,4070014626,2022-08-20,United Kingdom,United Kingdom
2429,C14868.0,Client 14868,14868@client.com,4070014868,2022-04-03,United Kingdom,United Kingdom
2430,C18246.0,Client 18246,18246@client.com,4070018246,2022-10-10,United Kingdom,United Kingdom
2431,C13485.0,Client 13485,13485@client.com,4070013485,2022-10-27,United Kingdom,United Kingdom
2432,C15517.0,Client 15517,15517@client.com,4070015517,2022-04-14,United Kingdom,United Kingdom
2433,C17115.0,Client 17115,17115@client.com,4070017115,2022-08-08,United Kingdom,United Kingdom
2434,C17120.0,Client 17120,17120@client.com,4070017120,2022-06-22,United Kingdom,United Kingdom
2435,C16611.0,Client 16611,16611@client.com,4070016611,2022-09-20,United Kingdom,United Kingdom
2436,C15912.0,Client 15912,15912@client.com,4070015912,2022-09-15,United Kingdom,United Kingdom
2437,C12506.0,Client 12506,12506@client.com,4070012506,2022-01-03,France,France
2438,C12670.0,Client 12670,12670@client.com,4070012670,2022-03-09,France,France
2439,C17588.0,Client 17588,17588@client.com,4070017588,2022-07-20,United Kingdom,United Kingdom
2440,C14759.0,Client 14759,14759@client.com,4070014759,2022-11-05,United Kingdom,United Kingdom
2441,C16185.0,Client 16185,16185@client.com,4070016185,2022-09-09,United Kingdom,United Kingdom
2442,C13505.0,Client 13505,13505@client.com,4070013505,2022-08-09,Switzerland,Switzerland
2443,C13389.0,Client 13389,13389@client.com,4070013389,2022-03-24,United Kingdom,United Kingdom
2444,C12354.0,Client 12354,12354@client.com,4070012354,2022-06-21,Spain,Spain
2445,C17631.0,Client 17631,17631@client.com,4070017631,2022-04-21,United Kingdom,United Kingdom
2446,C17061.0,Client 17061,17061@client.com,4070017061,2022-02-10,United Kingdom,United Kingdom
2447,C17718.0,Client 17718,17718@client.com,4070017718,2022-08-24,United Kingdom,United Kingdom
2448,C17630.0,Client 17630,17630@client.com,4070017630,2022-05-29,United Kingdom,United Kingdom
2449,C13223.0,Client 13223,13223@client.com,4070013223,2022-03-18,United Kingdom,United Kingdom
2450,C16146.0,Client 16146,16146@client.com,4070016146,2022-05-08,United Kingdom,United Kingdom
2451,C17109.0,Client 17109,17109@client.com,4070017109,2022-07-04,United Kingdom,United Kingdom
2452,C16587.0,Client 16587,16587@client.com,4070016587,2022-07-11,United Kingdom,United Kingdom
2453,C12622.0,Client 12622,12622@client.com,4070012622,2022-11-26,Germany,Germany
2454,C16750.0,Client 16750,16750@client.com,4070016750,2022-06-13,United Kingdom,United Kingdom
2455,C13482.0,Client 13482,13482@client.com,4070013482,2022-09-20,United Kingdom,United Kingdom
2456,C14512.0,Client 14512,14512@client.com,4070014512,2022-02-21,United Kingdom,United Kingdom
2457,C17670.0,Client 17670,17670@client.com,4070017670,2022-11-25,United Kingdom,United Kingdom
2458,C16834.0,Client 16834,16834@client.com,4070016834,2022-07-17,United Kingdom,United Kingdom
2459,C15108.0,Client 15108,15108@client.com,4070015108,2022-04-22,European Community,European Community
2460,C16942.0,Client 16942,16942@client.com,4070016942,2022-09-22,United Kingdom,United Kingdom
2461,C14640.0,Client 14640,14640@client.com,4070014640,2022-06-06,United Kingdom,United Kingdom
2462,C16823.0,Client 16823,16823@client.com,4070016823,2022-07-18,United Kingdom,United Kingdom
2463,C15237.0,Client 15237,15237@client.com,4070015237,2022-10-29,United Kingdom,United Kingdom
2464,C12573.0,Client 12573,12573@client.com,4070012573,2022-07-14,France,France
2465,C17854.0,Client 17854,17854@client.com,4070017854,2022-04-14,United Kingdom,United Kingdom
2466,C18220.0,Client 18220,18220@client.com,4070018220,2022-01-12,United Kingdom,United Kingdom
2467,C17436.0,Client 17436,17436@client.com,4070017436,2022-04-11,United Kingdom,United Kingdom
2468,C16965.0,Client 16965,16965@client.com,4070016965,2022-01-19,United Kingdom,United Kingdom
2469,C12840.0,Client 12840,12840@client.com,4070012840,2022-01-06,United Kingdom,United Kingdom
2470,C15891.0,Client 15891,15891@client.com,4070015891,2022-11-30,United Kingdom,United Kingdom
2471,C17187.0,Client 17187,17187@client.com,4070017187,2022-06-28,United Kingdom,United Kingdom
2472,C13637.0,Client 13637,13637@client.com,4070013637,2022-08-24,United Kingdom,United Kingdom
2473,C17991.0,Client 17991,17991@client.com,4070017991,2022-04-30,United Kingdom,United Kingdom
2474,C16418.0,Client 16418,16418@client.com,4070016418,2022-11-19,United Kingdom,United Kingdom
2475,C16099.0,Client 16099,16099@client.com,4070016099,2022-02-01,United Kingdom,United Kingdom
2476,C15768.0,Client 15768,15768@client.com,4070015768,2022-01-20,United Kingdom,United Kingdom
2477,C16637.0,Client 16637,16637@client.com,4070016637,2022-10-08,United Kingdom,United Kingdom
2478,C14240.0,Client 14240,14240@client.com,4070014240,2022-06-13,United Kingdom,United Kingdom
2479,C15143.0,Client 15143,15143@client.com,4070015143,2022-05-25,United Kingdom,United Kingdom
2480,C13229.0,Client 13229,13229@client.com,4070013229,2022-08-22,United Kingdom,United Kingdom
2481,C14973.0,Client 14973,14973@client.com,4070014973,2022-05-18,United Kingdom,United Kingdom
2482,C14271.0,Client 14271,14271@client.com,4070014271,2022-10-21,United Kingdom,United Kingdom
2483,C15952.0,Client 15952,15952@client.com,4070015952,2022-06-04,United Kingdom,United Kingdom
2484,C16227.0,Client 16227,16227@client.com,4070016227,2022-09-11,United Kingdom,United Kingdom
2485,C17893.0,Client 17893,17893@client.com,4070017893,2022-12-18,United Kingdom,United Kingdom
2486,C14022.0,Client 14022,14022@client.com,4070014022,2022-05-31,United Kingdom,United Kingdom
2487,C15210.0,Client 15210,15210@client.com,4070015210,2022-04-01,United Kingdom,United Kingdom
2488,C16370.0,Client 16370,16370@client.com,4070016370,2022-09-29,United Kingdom,United Kingdom
2489,C15376.0,Client 15376,15376@client.com,4070015376,2022-12-17,United Kingdom,United Kingdom
2490,C14655.0,Client 14655,14655@client.com,4070014655,2022-03-18,United Kingdom,United Kingdom
2491,C17615.0,Client 17615,17615@client.com,4070017615,2022-05-14,United Kingdom,United Kingdom
2492,C16055.0,Client 16055,16055@client.com,4070016055,2022-09-20,United Kingdom,United Kingdom
2493,C14149.0,Client 14149,14149@client.com,4070014149,2022-09-22,United Kingdom,United Kingdom
2494,C17501.0,Client 17501,17501@client.com,4070017501,2022-11-06,United Kingdom,United Kingdom
2495,C14191.0,Client 14191,14191@client.com,4070014191,2022-01-05,United Kingdom,United Kingdom
2496,C13282.0,Client 13282,13282@client.com,4070013282,2022-07-30,United Kingdom,United Kingdom
2497,C15582.0,Client 15582,15582@client.com,4070015582,2022-09-04,United Kingdom,United Kingdom
2498,C16230.0,Client 16230,16230@client.com,4070016230,2022-09-27,United Kingdom,United Kingdom
2499,C18146.0,Client 18146,18146@client.com,4070018146,2022-01-26,United Kingdom,United Kingdom
2500,C15976.0,Client 15976,15976@client.com,4070015976,2022-07-15,United Kingdom,United Kingdom
2501,C17443.0,Client 17443,17443@client.com,4070017443,2022-02-19,Canada,Canada
2502,C12886.0,Client 12886,12886@client.com,4070012886,2022-09-26,United Kingdom,United Kingdom
2503,C17974.0,Client 17974,17974@client.com,4070017974,2022-10-30,United Kingdom,United Kingdom
2504,C13524.0,Client 13524,13524@client.com,4070013524,2022-10-01,United Kingdom,United Kingdom
2505,C17955.0,Client 17955,17955@client.com,4070017955,2022-12-10,United Kingdom,United Kingdom
2506,C15128.0,Client 15128,15128@client.com,4070015128,2022-03-09,United Kingdom,United Kingdom
2507,C16610.0,Client 16610,16610@client.com,4070016610,2022-05-28,United Kingdom,United Kingdom
2508,C17394.0,Client 17394,17394@client.com,4070017394,2022-08-18,United Kingdom,United Kingdom
2509,C14173.0,Client 14173,14173@client.com,4070014173,2022-05-13,United Kingdom,United Kingdom
2510,C16258.0,Client 16258,16258@client.com,4070016258,2022-07-16,United Kingdom,United Kingdom
2511,C14948.0,Client 14948,14948@client.com,4070014948,2022-05-16,United Kingdom,United Kingdom
2512,C17384.0,Client 17384,17384@client.com,4070017384,2022-09-10,United Kingdom,United Kingdom
2513,C16990.0,Client 16990,16990@client.com,4070016990,2022-05-30,United Kingdom,United Kingdom
2514,C13762.0,Client 13762,13762@client.com,4070013762,2022-05-20,United Kingdom,United Kingdom
2515,C12593.0,Client 12593,12593@client.com,4070012593,2022-06-24,France,France
2516,C14340.0,Client 14340,14340@client.com,4070014340,2022-06-18,United Kingdom,United Kingdom
2517,C17429.0,Client 17429,17429@client.com,4070017429,2022-12-18,United Kingdom,United Kingdom
2518,C13711.0,Client 13711,13711@client.com,4070013711,2022-04-22,United Kingdom,United Kingdom
2519,C14515.0,Client 14515,14515@client.com,4070014515,2022-05-19,United Kingdom,United Kingdom
2520,C16457.0,Client 16457,16457@client.com,4070016457,2022-07-09,United Kingdom,United Kingdom
2521,C17527.0,Client 17527,17527@client.com,4070017527,2022-02-04,United Kingdom,United Kingdom
2522,C14199.0,Client 14199,14199@client.com,4070014199,2022-04-15,United Kingdom,United Kingdom
2523,C13888.0,Client 13888,13888@client.com,4070013888,2022-10-27,United Kingdom,United Kingdom
2524,C14423.0,Client 14423,14423@client.com,4070014423,2022-02-28,United Kingdom,United Kingdom
2525,C14697.0,Client 14697,14697@client.com,4070014697,2022-04-27,United Kingdom,United Kingdom
2526,C17522.0,Client 17522,17522@client.com,4070017522,2022-03-21,United Kingdom,United Kingdom
2527,C13867.0,Client 13867,13867@client.com,4070013867,2022-01-21,United Kingdom,United Kingdom
2528,C17624.0,Client 17624,17624@client.com,4070017624,2022-05-24,United Kingdom,United Kingdom
2529,C14393.0,Client 14393,14393@client.com,4070014393,2022-12-28,United Kingdom,United Kingdom
2530,C17578.0,Client 17578,17578@client.com,4070017578,2022-04-23,United Kingdom,United Kingdom
2531,C13450.0,Client 13450,13450@client.com,4070013450,2022-09-21,United Kingdom,United Kingdom
2532,C17423.0,Client 17423,17423@client.com,4070017423,2022-09-24,United Kingdom,United Kingdom
2533,C18241.0,Client 18241,18241@client.com,4070018241,2022-11-11,United Kingdom,United Kingdom
2534,C15668.0,Client 15668,15668@client.com,4070015668,2022-11-08,United Kingdom,United Kingdom
2535,C16319.0,Client 16319,16319@client.com,4070016319,2022-04-21,United Kingdom,United Kingdom
2536,C15757.0,Client 15757,15757@client.com,4070015757,2022-10-30,United Kingdom,United Kingdom
2537,C17174.0,Client 17174,17174@client.com,4070017174,2022-09-03,United Kingdom,United Kingdom
2538,C13365.0,Client 13365,13365@client.com,4070013365,2022-08-28,United Kingdom,United Kingdom
2539,C18227.0,Client 18227,18227@client.com,4070018227,2022-03-11,United Kingdom,United Kingdom
2540,C14145.0,Client 14145,14145@client.com,4070014145,2022-07-22,United Kingdom,United Kingdom
2541,C18235.0,Client 18235,18235@client.com,4070018235,2022-10-02,United Kingdom,United Kingdom
2542,C13741.0,Client 13741,13741@client.com,4070013741,2022-11-12,United Kingdom,United Kingdom
2543,C12394.0,Client 12394,12394@client.com,4070012394,2022-09-18,Belgium,Belgium
2544,C16832.0,Client 16832,16832@client.com,4070016832,2022-03-11,United Kingdom,United Kingdom
2545,C15258.0,Client 15258,15258@client.com,4070015258,2022-12-23,United Kingdom,United Kingdom
2546,C15552.0,Client 15552,15552@client.com,4070015552,2022-10-12,United Kingdom,United Kingdom
2547,C18170.0,Client 18170,18170@client.com,4070018170,2022-03-16,United Kingdom,United Kingdom
2548,C13723.0,Client 13723,13723@client.com,4070013723,2022-11-12,United Kingdom,United Kingdom
2549,C14005.0,Client 14005,14005@client.com,4070014005,2022-06-19,United Kingdom,United Kingdom
2550,C15561.0,Client 15561,15561@client.com,4070015561,2022-02-06,United Kingdom,United Kingdom
2551,C16121.0,Client 16121,16121@client.com,4070016121,2022-01-07,United Kingdom,United Kingdom
2552,C18142.0,Client 18142,18142@client.com,4070018142,2022-02-04,United Kingdom,United Kingdom
2553,C13642.0,Client 13642,13642@client.com,4070013642,2022-01-24,United Kingdom,United Kingdom
2554,C15117.0,Client 15117,15117@client.com,4070015117,2022-01-13,United Kingdom,United Kingdom
2555,C13561.0,Client 13561,13561@client.com,4070013561,2022-12-10,United Kingdom,United Kingdom
2556,C15704.0,Client 15704,15704@client.com,4070015704,2022-10-12,United Kingdom,United Kingdom
2557,C16007.0,Client 16007,16007@client.com,4070016007,2022-09-10,United Kingdom,United Kingdom
2558,C16232.0,Client 16232,16232@client.com,4070016232,2022-09-19,United Kingdom,United Kingdom
2559,C17410.0,Client 17410,17410@client.com,4070017410,2022-05-25,United Kingdom,United Kingdom
2560,C13835.0,Client 13835,13835@client.com,4070013835,2022-12-28,United Kingdom,United Kingdom
2561,C13427.0,Client 13427,13427@client.com,4070013427,2022-11-06,United Kingdom,United Kingdom
2562,C14353.0,Client 14353,14353@client.com,4070014353,2022-03-09,United Kingdom,United Kingdom
2563,C12700.0,Client 12700,12700@client.com,4070012700,2022-02-08,France,France
2564,C13003.0,Client 13003,13003@client.com,4070013003,2022-08-13,United Kingdom,United Kingdom
2565,C16756.0,Client 16756,16756@client.com,4070016756,2022-05-11,United Kingdom,United Kingdom
2566,C13492.0,Client 13492,13492@client.com,4070013492,2022-03-31,Switzerland,Switzerland
2567,C16440.0,Client 16440,16440@client.com,4070016440,2022-02-26,United Kingdom,United Kingdom
2568,C18120.0,Client 18120,18120@client.com,4070018120,2022-04-24,United Kingdom,United Kingdom
2569,C12355.0,Client 12355,12355@client.com,4070012355,2022-12-10,Bahrain,Bahrain
2570,C17723.0,Client 17723,17723@client.com,4070017723,2022-11-08,United Kingdom,United Kingdom
2571,C14699.0,Client 14699,14699@client.com,4070014699,2022-11-02,United Kingdom,United Kingdom
2572,C12821.0,Client 12821,12821@client.com,4070012821,2022-06-15,United Kingdom,United Kingdom
2573,C13055.0,Client 13055,13055@client.com,4070013055,2022-04-10,United Kingdom,United Kingdom
2574,C13320.0,Client 13320,13320@client.com,4070013320,2022-11-02,United Kingdom,United Kingdom
2575,C16357.0,Client 16357,16357@client.com,4070016357,2022-12-14,United Kingdom,United Kingdom
2576,C18242.0,Client 18242,18242@client.com,4070018242,2022-05-18,United Kingdom,United Kingdom
2577,C15865.0,Client 15865,15865@client.com,4070015865,2022-09-27,United Kingdom,United Kingdom
2578,C17597.0,Client 17597,17597@client.com,4070017597,2022-04-27,United Kingdom,United Kingdom
2579,C14397.0,Client 14397,14397@client.com,4070014397,2022-08-30,United Kingdom,United Kingdom
2580,C13242.0,Client 13242,13242@client.com,4070013242,2022-11-08,United Kingdom,United Kingdom
2581,C12684.0,Client 12684,12684@client.com,4070012684,2022-04-15,France,France
2582,C14288.0,Client 14288,14288@client.com,4070014288,2022-08-07,United Kingdom,United Kingdom
2583,C15063.0,Client 15063,15063@client.com,4070015063,2022-08-13,United Kingdom,United Kingdom
2584,C12592.0,Client 12592,12592@client.com,4070012592,2022-08-28,Germany,Germany
2585,C14591.0,Client 14591,14591@client.com,4070014591,2022-09-20,United Kingdom,United Kingdom
2586,C13990.0,Client 13990,13990@client.com,4070013990,2022-05-24,United Kingdom,United Kingdom
2587,C12749.0,Client 12749,12749@client.com,4070012749,2022-08-09,United Kingdom,United Kingdom
2588,C16320.0,Client 16320,16320@client.com,4070016320,2022-06-14,Unspecified,Unspecified
2589,C14691.0,Client 14691,14691@client.com,4070014691,2022-07-28,United Kingdom,United Kingdom
2590,C16229.0,Client 16229,16229@client.com,4070016229,2022-01-01,United Kingdom,United Kingdom
2591,C14920.0,Client 14920,14920@client.com,4070014920,2022-02-12,United Kingdom,United Kingdom
2592,C17489.0,Client 17489,17489@client.com,4070017489,2022-11-01,United Kingdom,United Kingdom
2593,C13404.0,Client 13404,13404@client.com,4070013404,2022-07-01,United Kingdom,United Kingdom
2594,C15729.0,Client 15729,15729@client.com,4070015729,2022-08-29,United Kingdom,United Kingdom
2595,C16644.0,Client 16644,16644@client.com,4070016644,2022-03-02,United Kingdom,United Kingdom
2596,C14731.0,Client 14731,14731@client.com,4070014731,2022-04-04,United Kingdom,United Kingdom
2597,C14277.0,Client 14277,14277@client.com,4070014277,2022-09-14,France,France
2598,C15187.0,Client 15187,15187@client.com,4070015187,2022-01-01,United Kingdom,United Kingdom
2599,C13052.0,Client 13052,13052@client.com,4070013052,2022-06-19,United Kingdom,United Kingdom
2600,C18133.0,Client 18133,18133@client.com,4070018133,2022-06-25,United Kingdom,United Kingdom
2601,C17664.0,Client 17664,17664@client.com,4070017664,2022-01-12,United Kingdom,United Kingdom
2602,C14649.0,Client 14649,14649@client.com,4070014649,2022-07-12,United Kingdom,United Kingdom
2603,C13235.0,Client 13235,13235@client.com,4070013235,2022-06-03,United Kingdom,United Kingdom
